Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
South Korea,405,240,Others,4.63,2954,57.01
South Korea,419,299,Others,5.77,3253,62.78
South Korea,433,260,Others,5.02,3513,67.8
South Korea,447,385,Others,7.43,3898,75.23
South Korea,461,464,Others,8.95,4362,84.18
South Korea,475,357,Others,6.89,4719,91.07
South Korea,489,191,Others,3.69,4910,94.76
South Korea,503,440,Others,8.49,5350,103.25
South Korea,517,423,Others,8.16,5773,111.41
South Korea,531,739,Others,14.26,6512,125.67
South Korea,545,959,Delta,18.51,7471,144.18
South Korea,559,1096,Delta,21.15,8567,165.33
South Korea,573,796,Delta,15.36,9363,180.69
South Korea,587,1060,Delta,20.46,10423,201.15
South Korea,601,1529,Delta,29.51,11952,230.66
South Korea,615,922,Delta,17.79,12874,248.45
South Korea,629,1042,Delta,20.11,13916,268.56
South Korea,643,1511,Delta,29.16,15427,297.72
South Korea,657,1448,Delta,27.95,16875,325.67
South Korea,671,1325,Delta,25.57,18200,351.24
South Korea,685,1643,Delta,31.71,19843,382.95
South Korea,699,1663,Delta,32.09,21506,415.04
South Korea,713,1456,Delta,28.1,22962,443.14
South Korea,727,1902,Omicron (BA.1),36.71,24864,479.85
South Korea,741,1290,Omicron (BA.1),24.9,26154,504.75
South Korea,755,1607,Omicron (BA.1),31.01,27761,535.76
South Korea,769,1782,Omicron (BA.1),34.39,29543,570.15
South Korea,783,1662,Omicron (BA.2),32.08,31205,602.23
South Korea,797,1326,Omicron (BA.2),25.59,32531,627.82
South Korea,811,2035,Omicron (BA.2),39.27,34566,667.09
South Korea,825,1969,Omicron (BA.2),38.0,36535,705.09
South Korea,839,1883,Omicron (BA.2),36.34,38418,741.43
South Korea,853,2037,Omicron (BA.2),39.31,40455,780.74
South Korea,867,2285,Omicron (BA.2),44.1,42740,824.84
South Korea,881,2016,Omicron (BA.2),38.91,44756,863.75
South Korea,895,1496,Omicron (BA.5),28.87,46252,892.62
South Korea,909,1715,Omicron (BA.5),33.1,47967,925.72
South Korea,923,1815,Omicron (BA.5),35.03,49782,960.75
South Korea,937,2027,Omicron (BA.5),39.12,51809,999.87
South Korea,951,3867,Omicron (BA.5),74.63,55676,1074.5
South Korea,965,2401,Omicron (BA.5),46.34,58077,1120.84
South Korea,979,3294,Omicron (BA.5),63.57,61371,1184.41
South Korea,993,2862,Omicron (BA.5),55.23,64233,1239.64
South Korea,1007,3052,Omicron (BA.5),58.9,67285,1298.54
South Korea,1021,3085,Omicron (BA.5),59.54,70370,1358.08
South Korea,1035,3250,Omicron (BA.5),62.72,73620,1420.8
South Korea,1049,2983,Omicron (BA.5),57.57,76603,1478.37
South Korea,1063,2995,Omicron (BA.5),57.8,79598,1536.17
South Korea,1077,3137,Others,60.54,82735,1596.71
South Korea,1091,2851,Others,55.02,85586,1651.73
South Korea,1105,3046,Others,58.79,88632,1710.52
South Korea,1119,3112,Others,60.06,91744,1770.58
South Korea,1133,3023,Others,58.34,94767,1828.92
South Korea,1147,2961,Others,57.14,97728,1886.06
South Korea,1161,2854,Others,55.08,100582,1941.14
South Korea,1175,2782,Others,53.69,103364,1994.83
South Korea,1189,2828,Omicron (XBB.1.5),54.58,106192,2049.41
South Korea,1203,2809,Omicron (XBB.1.9),54.21,109001,2103.62
South Korea,1217,2846,Omicron (XBB.1.9),54.93,111847,2158.55
South Korea,1231,2877,Omicron (XBB.1.9),55.52,114724,2214.07
