country,date,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Norway,2021-03-08,-516.0558,-516.0558,-516.0558,-9.496228,-9.496228,-9.496228,-9.94671,-9.94671,-9.94671,-0.1830349,-0.1830349,-0.1830349
Norway,2021-03-15,-548.4828,-548.4828,-548.4828,-10.092935,-10.092935,-10.092935,-4.632424,-4.632424,-4.632424,-0.08524379,-0.08524379,-0.08524379
Norway,2021-03-22,-588.7097,-588.7097,-588.7097,-10.833174,-10.833174,-10.833174,-5.7467093,-5.7467093,-5.7467093,-0.10574838,-0.10574838,-0.10574838
Norway,2021-03-29,-642.1367,-642.1367,-642.1367,-11.816313,-11.816313,-11.816313,-7.632424,-7.632424,-7.632424,-0.14044845,-0.14044845,-0.14044845
Norway,2021-04-05,-653.7637,-653.7637,-653.7637,-12.030267,-12.030267,-12.030267,-1.6609951,-1.6609951,-1.6609951,-0.030564891,-0.030564891,-0.030564891
Norway,2021-04-12,-680.59064,-680.59064,-680.59064,-12.523925,-12.523925,-12.523925,-3.8324237,-3.8324237,-3.8324237,-0.07052255,-0.07052255,-0.07052255
Norway,2021-04-19,-685.6176,-685.6176,-685.6176,-12.616428,-12.616428,-12.616428,-0.71813804,-0.71813804,-0.71813804,-0.013214855,-0.013214855,-0.013214855
Norway,2021-04-26,-680.84454,-680.84454,-680.84454,-12.528597,-12.528597,-12.528597,0.68186194,0.68186194,0.68186194,0.012547319,0.012547319,0.012547319
Norway,2021-05-03,-718.6715,-718.6715,-718.6715,-13.224672,-13.224672,-13.224672,-5.4038525,-5.4038525,-5.4038525,-0.09943927,-0.09943927,-0.09943927
Norway,2021-05-10,-738.2985,-738.2985,-738.2985,-13.585839,-13.585839,-13.585839,-2.8038523,-2.8038523,-2.8038523,-0.051595237,-0.051595237,-0.051595237
Norway,2021-05-17,-715.1255,-715.1255,-715.1255,-13.159419,-13.159419,-13.159419,3.3104334,3.3104334,3.3104334,0.060917113,0.060917113,0.060917113
Norway,2021-05-24,-711.5524,-711.5524,-711.5524,-13.09367,-13.09367,-13.09367,0.5104334,0.5104334,0.5104334,0.009392767,0.009392767,0.009392767
Norway,2021-05-31,-691.3794,-691.3794,-691.3794,-12.722454,-12.722454,-12.722454,2.881862,2.881862,2.881862,0.053030737,0.053030737,0.053030737
Norway,2021-06-07,-668.8064,-668.8064,-668.8064,-12.3070755,-12.3070755,-12.3070755,3.224719,3.224719,3.224719,0.05933984,0.05933984,0.05933984
Norway,2021-06-14,-697.63336,-697.63336,-697.63336,-12.837537,-12.837537,-12.837537,-4.118138,-4.118138,-4.118138,-0.07578013,-0.07578013,-0.07578013
Norway,2021-06-21,-717.8603,-717.8603,-717.8603,-13.209744,-13.209744,-13.209744,-2.8895667,-2.8895667,-2.8895667,-0.053172514,-0.053172514,-0.053172514
Norway,2021-06-28,-723.2873,-723.2873,-723.2873,-13.309608,-13.309608,-13.309608,-0.7752809,-0.7752809,-0.7752809,-0.014266373,-0.014266373,-0.014266373
Norway,2021-07-05,-694.11426,-694.11426,-694.11426,-12.772779,-12.772779,-12.772779,4.1675763,4.1675763,4.1675763,0.07668988,0.07668988,0.07668988
Norway,2021-07-12,-686.3412,-686.3412,-686.3412,-12.629744,-12.629744,-12.629744,1.1104333,1.1104333,1.1104333,0.020433698,0.020433698,0.020433698
Norway,2021-07-19,-644.7682,-644.7682,-644.7682,-11.864736,-11.864736,-11.864736,5.939005,5.939005,5.939005,0.10928691,0.10928691,0.10928691
Norway,2021-07-26,-612.39514,-612.39514,-612.39514,-11.269021,-11.269021,-11.269021,4.624719,4.624719,4.624719,0.085102014,0.085102014,0.085102014
Norway,2021-08-02,-531.0221,-531.0221,-531.0221,-9.771631,-9.771631,-9.771631,11.624719,11.624719,11.624719,0.21391289,0.21391289,0.21391289
Norway,2021-08-09,-460.44907,-460.44907,-460.44907,-8.472978,-8.472978,-8.472978,10.0818615,10.0818615,10.0818615,0.18552192,0.18552192,0.18552192
Norway,2021-08-16,-372.87604,-372.87604,-372.87604,-6.861498,-6.861498,-6.861498,12.510433,12.510433,12.510433,0.2302114,0.2302114,0.2302114
Norway,2021-08-23,-297.303,-297.303,-297.303,-5.4708366,-5.4708366,-5.4708366,10.796147,10.796147,10.796147,0.19866589,0.19866589,0.19866589
Norway,2021-08-30,-230.92996,-230.92996,-230.92996,-4.2494698,-4.2494698,-4.2494698,9.481862,9.481862,9.481862,0.17448099,0.17448099,0.17448099
Norway,2021-09-06,-160.95692,-160.95692,-160.95692,-2.9618573,-2.9618573,-2.9618573,9.996148,9.996148,9.996148,0.18394464,0.18394464,0.18394464
Norway,2021-09-13,-40.583897,-40.583897,-40.583897,-0.7468067,-0.7468067,-0.7468067,17.196148,17.196148,17.196148,0.3164358,0.3164358,0.3164358
Norway,2021-09-20,64.58914,64.58914,64.58914,1.1885405,1.1885405,1.1885405,15.024719,15.024719,15.024719,0.27647817,0.27647817,0.27647817
Norway,2021-09-27,139.96217,139.96217,139.96217,2.5755212,2.5755212,2.5755212,10.767576,10.767576,10.767576,0.19814013,0.19814013,0.19814013
Norway,2021-10-04,223.5352,223.5352,223.5352,4.1133947,4.1133947,4.1133947,11.939005,11.939005,11.939005,0.21969622,0.21969622,0.21969622
Norway,2021-10-11,285.90823,285.90823,285.90823,5.2611556,5.2611556,5.2611556,8.910434,8.910434,8.910434,0.1639658,0.1639658,0.1639658
Norway,2021-10-18,391.48126,391.48126,391.48126,7.203863,7.203863,7.203863,15.0818615,15.0818615,15.0818615,0.2775297,0.2775297,0.2775297
Norway,2021-10-25,532.25433,532.25433,532.25433,9.794306,9.794306,9.794306,20.110434,20.110434,20.110434,0.37006322,0.37006322,0.37006322
Norway,2021-11-01,704.6273,704.6273,704.6273,12.966237,12.966237,12.966237,24.62472,24.62472,24.62472,0.45313308,0.45313308,0.45313308
Norway,2021-11-08,906.6004,906.6004,906.6004,16.682856,16.682856,16.682856,28.85329,28.85329,28.85329,0.53094536,0.53094536,0.53094536
Norway,2021-11-15,1049.9734,1049.9734,1049.9734,19.32114,19.32114,19.32114,20.481861,20.481861,20.481861,0.37689805,0.37689805,0.37689805
Norway,2021-11-22,1226.7465,1226.7465,1226.7465,22.57404,22.57404,22.57404,25.25329,25.25329,25.25329,0.46469975,0.46469975,0.46469975
Norway,2021-11-29,1408.9194,1408.9194,1408.9194,25.926306,25.926306,25.926306,26.02472,26.02472,26.02472,0.47889525,0.47889525,0.47889525
Norway,2021-12-06,1641.4926,1641.4926,1641.4926,30.20601,30.20601,30.20601,33.22472,33.22472,33.22472,0.6113864,0.6113864,0.6113864
Norway,2021-12-13,1804.8656,1804.8656,1804.8656,33.21233,33.21233,33.21233,23.339005,23.339005,23.339005,0.42947394,0.42947394,0.42947394
Norway,2021-12-20,1944.8386,1944.8386,1944.8386,35.78805,35.78805,35.78805,19.996147,19.996147,19.996147,0.36796016,0.36796016,0.36796016
Norway,2021-12-27,2005.4116,2005.4116,2005.4116,36.902687,36.902687,36.902687,8.653291,8.653291,8.653291,0.15923399,0.15923399,0.15923399
Norway,2022-01-03,2057.1562,2057.1562,2057.1562,37.85487,37.85487,37.85487,7.3920946,7.3920946,7.3920946,0.13602602,0.13602602,0.13602602
Norway,2022-01-10,2054.5676,2054.5676,2054.5676,37.807236,37.807236,37.807236,-0.36981004,-0.36981004,-0.36981004,-0.0068050795,-0.0068050795,-0.0068050795
Norway,2022-01-17,1991.8123,1991.8123,1991.8123,36.65244,36.65244,36.65244,-8.965048,-8.965048,-8.965048,-0.1649708,-0.1649708,-0.1649708
Norway,2022-01-24,1944.5569,1944.5569,1944.5569,35.782867,35.782867,35.782867,-6.7507625,-6.7507625,-6.7507625,-0.124224514,-0.124224514,-0.124224514
Norway,2022-01-31,1993.3016,1993.3016,1993.3016,36.679844,36.679844,36.679844,6.9635234,6.9635234,6.9635234,0.12813964,0.12813964,0.12813964
Norway,2022-02-07,2037.3796,2037.3796,2037.3796,37.490948,37.490948,37.490948,6.2968564,6.2968564,6.2968564,0.115871936,0.115871936,0.115871936
Norway,2022-02-14,2082.791,2082.791,2082.791,38.326588,38.326588,38.326588,6.487333,6.487333,6.487333,0.119376995,0.119376995,0.119376995
Norway,2022-02-21,2225.0356,2225.0356,2225.0356,40.94411,40.94411,40.94411,20.320665,20.320665,20.320665,0.37393183,0.37393183,0.37393183
Norway,2022-02-28,2331.3518,2331.3518,2331.3518,42.900494,42.900494,42.900494,15.188042,15.188042,15.188042,0.27948356,0.27948356,0.27948356
Norway,2022-03-07,2404.6682,2404.6682,2404.6682,44.24963,44.24963,44.24963,10.473756,10.473756,10.473756,0.19273338,0.19273338,0.19273338
Norway,2022-03-14,2578.1846,2578.1846,2578.1846,47.442596,47.442596,47.442596,24.788042,24.788042,24.788042,0.45613846,0.45613846,0.45613846
Norway,2022-03-21,2758.9006,2758.9006,2758.9006,50.76806,50.76806,50.76806,25.816612,25.816612,25.816612,0.47506577,0.47506577,0.47506577
Norway,2022-03-28,2882.417,2882.417,2882.417,53.04095,53.04095,53.04095,17.645185,17.645185,17.645185,0.3246988,0.3246988,0.3246988
Norway,2022-04-04,3042.7334,3042.7334,3042.7334,55.991016,55.991016,55.991016,22.902327,22.902327,22.902327,0.4214384,0.4214384,0.4214384
Norway,2022-04-11,3129.8496,3129.8496,3129.8496,57.594093,57.594093,57.594093,12.445185,12.445185,12.445185,0.22901072,0.22901072,0.22901072
Norway,2022-04-18,3215.7659,3215.7659,3215.7659,59.175087,59.175087,59.175087,12.273756,12.273756,12.273756,0.22585617,0.22585617,0.22585617
Norway,2022-04-25,3288.4822,3288.4822,3288.4822,60.51318,60.51318,60.51318,10.3880415,10.3880415,10.3880415,0.1911561,0.1911561,0.1911561
Norway,2022-05-02,3391.5984,3391.5984,3391.5984,62.41068,62.41068,62.41068,14.730899,14.730899,14.730899,0.2710714,0.2710714,0.2710714
Norway,2022-05-09,3496.9148,3496.9148,3496.9148,64.34866,64.34866,64.34866,15.045184,15.045184,15.045184,0.27685475,0.27685475,0.27685475
Norway,2022-05-16,3626.031,3626.031,3626.031,66.7246,66.7246,66.7246,18.445185,18.445185,18.445185,0.33942005,0.33942005,0.33942005
Norway,2022-05-23,3656.5474,3656.5474,3656.5474,67.28615,67.28615,67.28615,4.3594704,4.3594704,4.3594704,0.08022102,0.08022102,0.08022102
Norway,2022-05-30,3758.6636,3758.6636,3758.6636,69.165245,69.165245,69.165245,14.588041,14.588041,14.588041,0.26844263,0.26844263,0.26844263
Norway,2022-06-06,3834.18,3834.18,3834.18,70.55486,70.55486,70.55486,10.788042,10.788042,10.788042,0.19851673,0.19851673,0.19851673
Norway,2022-06-13,3930.2961,3930.2961,3930.2961,72.323555,72.323555,72.323555,13.730899,13.730899,13.730899,0.25266987,0.25266987,0.25266987
Norway,2022-06-20,4108.0127,4108.0127,4108.0127,75.59381,75.59381,75.59381,25.388042,25.388042,25.388042,0.4671794,0.4671794,0.4671794
Norway,2022-06-27,4188.529,4188.529,4188.529,77.07543,77.07543,77.07543,11.502328,11.502328,11.502328,0.21166068,0.21166068,0.21166068
Norway,2022-07-04,4306.645,4306.645,4306.645,79.248955,79.248955,79.248955,16.873756,16.873756,16.873756,0.3105033,0.3105033,0.3105033
Norway,2022-07-11,4480.3613,4480.3613,4480.3613,82.44561,82.44561,82.44561,24.816612,24.816612,24.816612,0.4566642,0.4566642,0.4566642
Norway,2022-07-18,4633.878,4633.878,4633.878,85.270546,85.270546,85.270546,21.930899,21.930899,21.930899,0.4035626,0.4035626,0.4035626
Norway,2022-07-25,4724.194,4724.194,4724.194,86.9325,86.9325,86.9325,12.902328,12.902328,12.902328,0.23742285,0.23742285,0.23742285
Norway,2022-08-01,4857.5103,4857.5103,4857.5103,89.385735,89.385735,89.385735,19.045185,19.045185,19.045185,0.35046098,0.35046098,0.35046098
Norway,2022-08-08,4942.0264,4942.0264,4942.0264,90.94096,90.94096,90.94096,12.073756,12.073756,12.073756,0.22217585,0.22217585,0.22217585
Norway,2022-08-15,5072.543,5072.543,5072.543,93.34267,93.34267,93.34267,18.645185,18.645185,18.645185,0.34310034,0.34310034,0.34310034
Norway,2022-08-22,5140.059,5140.059,5140.059,94.58507,94.58507,94.58507,9.6451845,9.6451845,9.6451845,0.17748637,0.17748637,0.17748637
Norway,2022-08-29,5182.3755,5182.3755,5182.3755,95.363754,95.363754,95.363754,6.0451846,6.0451846,6.0451846,0.11124078,0.11124078,0.11124078
Norway,2022-09-05,5298.292,5298.292,5298.292,97.496796,97.496796,97.496796,16.559471,16.559471,16.559471,0.30471995,0.30471995,0.30471995
Norway,2022-09-12,5401.608,5401.608,5401.608,99.39797,99.39797,99.39797,14.75947,14.75947,14.75947,0.27159718,0.27159718,0.27159718
Norway,2022-09-19,5537.724,5537.724,5537.724,101.902725,101.902725,101.902725,19.445185,19.445185,19.445185,0.35782158,0.35782158,0.35782158
Norway,2022-09-26,5654.0405,5654.0405,5654.0405,104.04313,104.04313,104.04313,16.616613,16.616613,16.616613,0.30577147,0.30577147,0.30577147
Norway,2022-10-03,5748.557,5748.557,5748.557,105.78237,105.78237,105.78237,13.502328,13.502328,13.502328,0.2484638,0.2484638,0.2484638
Norway,2022-10-10,5867.873,5867.873,5867.873,107.97798,107.97798,107.97798,17.045185,17.045185,17.045185,0.31365785,0.31365785,0.31365785
Norway,2022-10-17,5982.3896,5982.3896,5982.3896,110.08526,110.08526,110.08526,16.35947,16.35947,16.35947,0.30103967,0.30103967,0.30103967
Norway,2022-10-24,6084.106,6084.106,6084.106,111.95699,111.95699,111.95699,14.530899,14.530899,14.530899,0.26739112,0.26739112,0.26739112
Norway,2022-10-31,6207.422,6207.422,6207.422,114.226204,114.226204,114.226204,17.616613,17.616613,17.616613,0.32417303,0.32417303,0.32417303
Norway,2022-11-07,6296.3384,6296.3384,6296.3384,115.862404,115.862404,115.862404,12.702328,12.702328,12.702328,0.23374255,0.23374255,0.23374255
Norway,2022-11-14,6406.655,6406.655,6406.655,117.892395,117.892395,117.892395,15.75947,15.75947,15.75947,0.2899987,0.2899987,0.2899987
Norway,2022-11-21,6571.371,6571.371,6571.371,120.92343,120.92343,120.92343,23.5309,23.5309,23.5309,0.43300506,0.43300506,0.43300506
Norway,2022-11-28,6710.4873,6710.4873,6710.4873,123.48338,123.48338,123.48338,19.873756,19.873756,19.873756,0.36570796,0.36570796,0.36570796
Norway,2022-12-05,6844.0034,6844.0034,6844.0034,125.94029,125.94029,125.94029,19.073755,19.073755,19.073755,0.35098672,0.35098672,0.35098672
Norway,2022-12-12,7058.32,7058.32,7058.32,129.88405,129.88405,129.88405,30.616613,30.616613,30.616613,0.56339324,0.56339324,0.56339324
Norway,2022-12-19,7301.2363,7301.2363,7301.2363,134.35408,134.35408,134.35408,34.702328,34.702328,34.702328,0.6385767,0.6385767,0.6385767
Norway,2022-12-26,7571.7524,7571.7524,7571.7524,139.332,139.332,139.332,38.645184,38.645184,38.645184,0.7111314,0.7111314,0.7111314
Norway,2023-01-02,7773.4404,7773.4404,7773.4404,143.04338,143.04338,143.04338,28.812561,28.812561,28.812561,0.53019583,0.53019583,0.53019583
Norway,2023-01-09,7934.795,7934.795,7934.795,146.01254,146.01254,146.01254,23.050655,23.050655,23.050655,0.42416784,0.42416784,0.42416784
Norway,2023-01-16,7961.983,7961.983,7961.983,146.51285,146.51285,146.51285,3.8839889,3.8839889,3.8839889,0.07147142,0.07147142,0.07147142
Norway,2023-01-23,7980.671,7980.671,7980.671,146.85674,146.85674,146.85674,2.669703,2.669703,2.669703,0.04912668,0.04912668,0.04912668
Norway,2023-01-30,7986.359,7986.359,7986.359,146.9614,146.9614,146.9614,0.8125602,0.8125602,0.8125602,0.014952369,0.014952369,0.014952369
Norway,2023-02-06,7997.38,7997.38,7997.38,147.16422,147.16422,147.16422,1.5744649,1.5744649,1.5744649,0.0289726,0.0289726,0.0289726
Norway,2023-02-13,7976.7344,7976.7344,7976.7344,146.7843,146.7843,146.7843,-2.9493446,-2.9493446,-2.9493446,-0.05427252,-0.05427252,-0.05427252
Norway,2023-02-20,7971.9224,7971.9224,7971.9224,146.69576,146.69576,146.69576,-0.6874398,-0.6874398,-0.6874398,-0.01264996,-0.01264996,-0.01264996
Norway,2023-02-27,7899.182,7899.182,7899.182,145.35721,145.35721,145.35721,-10.391493,-10.391493,-10.391493,-0.1912196,-0.1912196,-0.1912196
Norway,2023-03-06,7879.4414,7879.4414,7879.4414,144.99396,144.99396,144.99396,-2.8200643,-2.8200643,-2.8200643,-0.051893562,-0.051893562,-0.051893562
Norway,2023-03-13,7913.9014,7913.9014,7913.9014,145.62807,145.62807,145.62807,4.922793,4.922793,4.922793,0.090587035,0.090587035,0.090587035
Norway,2023-03-20,7960.5605,7960.5605,7960.5605,146.48668,146.48668,146.48668,6.66565,6.66565,6.66565,0.12265831,0.12265831,0.12265831
Norway,2023-03-27,8010.02,8010.02,8010.02,147.3968,147.3968,147.3968,7.06565,7.06565,7.06565,0.13001893,0.13001893,0.13001893
Norway,2023-04-03,8013.28,8013.28,8013.28,147.45679,147.45679,147.45679,0.46565008,0.46565008,0.46565008,0.008568685,0.008568685,0.008568685
Norway,2023-04-10,8051.3394,8051.3394,8051.3394,148.15715,148.15715,148.15715,5.4370785,5.4370785,5.4370785,0.10005069,0.10005069,0.10005069
Norway,2023-04-17,8136.1987,8136.1987,8136.1987,149.71869,149.71869,149.71869,12.122793,12.122793,12.122793,0.22307822,0.22307822,0.22307822
Norway,2023-04-24,8194.858,8194.858,8194.858,150.79813,150.79813,150.79813,8.379936,8.379936,8.379936,0.15420383,0.15420383,0.15420383
Norway,2023-05-01,8238.918,8238.918,8238.918,151.60889,151.60889,151.60889,6.2942214,6.2942214,6.2942214,0.11582345,0.11582345,0.11582345
Norway,2023-05-08,8331.178,8331.178,8331.178,153.30661,153.30661,153.30661,13.179935,13.179935,13.179935,0.24253128,0.24253128,0.24253128
Norway,2023-05-15,8330.237,8330.237,8330.237,153.28929,153.28929,153.28929,-0.13434991,-0.13434991,-0.13434991,-0.0024722472,-0.0024722472,-0.0024722472
Norway,2023-05-22,8386.696,8386.696,8386.696,154.32825,154.32825,154.32825,8.06565,8.06565,8.06565,0.14842048,0.14842048,0.14842048
Norway,2023-05-29,8492.756,8492.756,8492.756,156.2799,156.2799,156.2799,15.151364,15.151364,15.151364,0.27880862,0.27880862,0.27880862
Norway,2023-06-05,8568.216,8568.216,8568.216,157.66847,157.66847,157.66847,10.779936,10.779936,10.779936,0.19836755,0.19836755,0.19836755
Norway,2023-06-12,8658.275,8658.275,8658.275,159.32571,159.32571,159.32571,12.86565,12.86565,12.86565,0.23674794,0.23674794,0.23674794
Norway,2023-06-19,8698.935,8698.935,8698.935,160.07391,160.07391,160.07391,5.8085074,5.8085074,5.8085074,0.10688555,0.10688555,0.10688555
Norway,2023-06-26,8808.395,8808.395,8808.395,162.08813,162.08813,162.08813,15.637078,15.637078,15.637078,0.28774652,0.28774652,0.28774652
Norway,2023-07-03,8822.454,8822.454,8822.454,162.34685,162.34685,162.34685,2.0085073,2.0085073,2.0085073,0.03695965,0.03695965,0.03695965
Norway,2023-07-10,8869.113,8869.113,8869.113,163.20546,163.20546,163.20546,6.66565,6.66565,6.66565,0.12265831,0.12265831,0.12265831
Norway,2023-07-17,8893.573,8893.573,8893.573,163.65555,163.65555,163.65555,3.4942214,3.4942214,3.4942214,0.0642991,0.0642991,0.0642991
Norway,2023-07-24,8934.833,8934.833,8934.833,164.4148,164.4148,164.4148,5.8942213,5.8942213,5.8942213,0.108462825,0.108462825,0.108462825
Norway,2023-07-31,9046.092,9046.092,9046.092,166.46214,166.46214,166.46214,15.894221,15.894221,15.894221,0.29247835,0.29247835,0.29247835
Norway,2023-08-07,9096.552,9096.552,9096.552,167.39067,167.39067,167.39067,7.208507,7.208507,7.208507,0.13264772,0.13264772,0.13264772
Norway,2023-08-14,9125.012,9125.012,9125.012,167.91438,167.91438,167.91438,4.06565,4.06565,4.06565,0.074814275,0.074814275,0.074814275
Norway,2023-08-21,9173.471,9173.471,9173.471,168.8061,168.8061,168.8061,6.922793,6.922793,6.922793,0.12739015,0.12739015,0.12739015
Norway,2023-08-28,9211.73,9211.73,9211.73,169.51015,169.51015,169.51015,5.46565,5.46565,5.46565,0.100576445,0.100576445,0.100576445
Norway,2023-09-04,9308.59,9308.59,9308.59,171.29251,171.29251,171.29251,13.837079,13.837079,13.837079,0.25462374,0.25462374,0.25462374
Norway,2023-09-11,9451.85,9451.85,9451.85,173.92871,173.92871,173.92871,20.46565,20.46565,20.46565,0.37659973,0.37659973,0.37659973
Norway,2023-09-18,9558.909,9558.909,9558.909,175.89877,175.89877,175.89877,15.294222,15.294222,15.294222,0.28143743,0.28143743,0.28143743
Norway,2023-09-25,9660.169,9660.169,9660.169,177.7621,177.7621,177.7621,14.46565,14.46565,14.46565,0.2661904,0.2661904,0.2661904
Norway,2023-10-02,9723.628,9723.628,9723.628,178.92986,178.92986,178.92986,9.06565,9.06565,9.06565,0.16682203,0.16682203,0.16682203
Norway,2023-10-09,9786.888,9786.888,9786.888,180.09393,180.09393,180.09393,9.037079,9.037079,9.037079,0.16629627,0.16629627,0.16629627
Norway,2023-10-16,9900.348,9900.348,9900.348,182.18176,182.18176,182.18176,16.208508,16.208508,16.208508,0.2982617,0.2982617,0.2982617
Norway,2023-10-23,9990.007,9990.007,9990.007,183.83163,183.83163,183.83163,12.808507,12.808507,12.808507,0.23569642,0.23569642,0.23569642
Norway,2023-10-30,10119.267,10119.267,10119.267,186.21022,186.21022,186.21022,18.46565,18.46565,18.46565,0.33979663,0.33979663,0.33979663
Norway,2023-11-06,10252.126,10252.126,10252.126,188.65503,188.65503,188.65503,18.979937,18.979937,18.979937,0.3492603,0.3492603,0.3492603
Norway,2023-11-13,10402.386,10402.386,10402.386,191.42004,191.42004,191.42004,21.46565,21.46565,21.46565,0.3950013,0.3950013,0.3950013
Norway,2023-11-20,10616.045,10616.045,10616.045,195.35172,195.35172,195.35172,30.522793,30.522793,30.522793,0.5616668,0.5616668,0.5616668
Norway,2023-11-27,10750.1045,10750.1045,10750.1045,197.81862,197.81862,197.81862,19.151365,19.151365,19.151365,0.35241485,0.35241485,0.35241485
Norway,2023-12-04,10868.564,10868.564,10868.564,199.99846,199.99846,199.99846,16.922792,16.922792,16.922792,0.31140566,0.31140566,0.31140566
Norway,2023-12-11,10973.823,10973.823,10973.823,201.9354,201.9354,201.9354,15.037079,15.037079,15.037079,0.2767056,0.2767056,0.2767056
Norway,2023-12-18,11138.684,11138.684,11138.684,204.96907,204.96907,204.96907,23.551365,23.551365,23.551365,0.43338168,0.43338168,0.43338168
